REFERENCIA;ITEM;DESCRICAO;VALIDADE;DATA;PRECO1;PRECO2;PRECO3;PRECO4
1153;VESTIDO;VE LURDES;INVERNO 2018;13/07/2018;119,9;137,9;206,9;83,9
1154;VESTIDO;VE MAFAIDA;VERAO 2019;07/08/2018;129,9;148,9;223,9;89,9
1155;VESTIDO;VE MAIA;VERAO 2019;24/07/2018;109,9;120,9;180,9;76,9
1156;VESTIDO;VE MARCIA;VERAO 2019;17/07/2018;119,9;137,9;206,9;83,9
1157;VESTIDO;VE MARCIANA;VERAO 2019;24/07/2018;119,9;137,9;197,9;83,9
1158;VESTIDO;VE MARGARETE;VERAO 2019;20/07/2018;139,9;160,9;240,9;97,9
1159;VESTIDO;VE MARGARIDA;VERAO 2019;03/08/2018;119,9;137,9;206,9;83,9
1160;VESTIDO;VE MARIA;VERAO 2019;02/08/2018;119,9;137,9;206,9;0
1161;VESTIDO;VE MARIMAR;VERAO 2019;01/08/2018;119,9;137,9;206,9;83,9
1162;VESTIDO;VE MARIANA;VERAO 2019;25/07/2018;119,9;137,9;206,9;83,9
1163;MACACAO;MAC MARIBEL;VERAO 2019;08/08/2018;149,9;171,9;258,9;104,9
1164;VESTIDO;VE MARIELA;VERAO 2019;03/08/2018;119,9;137,9;206,9;83,9
1165;MACACAO;MAC MARIEMA;VERAO 2019;13/08/2018;149,9;171,9;258,9;104,9
1166;VESTIDO;VE MARIETA;VERAO 2019;10/08/2018;119,9;137,9;206,9;83,9
1167;VESTIDO;VE MARILDA;VERAO 2019;08/08/2018;119,9;137,9;206,9;0
1168;BLUSA;BL ARCOIRIS;VERAO 2019;01/08/2018;64,9;74,9;111,9;0
1169;VESTIDO;VE MARILIA;VERAO 2019;09/08/2018;119,9;137,9;206,9;83,9
1170;VESTIDO;VE MARILINA;VERAO 2019;11/09/2018;119,9;137,9;206,9;83,9
1171;CALCA;CAL MARILENE;VERAO 2019;14/08/2018;89,9;102,9;154,9;71,9
1172;VESTIDO;VE MARILISA;VERAO 2019;10/08/2018;119,9;137,9;206,9;83,9
1173;VESTIDO;VE MARILITA;VERAO 2019;29/08/2018;119,9;137,9;206,9;83,9
1174;VESTIDO;VE MARILUCIA;VERAO 2019;15/08/2018;119,9;137,9;206,9;83,9
1175;VESTIDO;VE MARILUZ;VERAO 2019;10/08/2018;139,9;160,9;240,9;97,9
1176;VESTIDO;VE MARINA;VERAO 2019;10/08/2018;139,9;160,9;240,9;97,9
1177;VESTIDO;VE MARINELA;VERAO 2019;28/08/2018;139,9;160,9;240,9;97,9
1178;MACACAO;MAC MARINHA;VERAO 2019;17/08/2018;129,9;148,9;223,9;89,9
1179;BLUSA;BL MARISA;VERAO 2019;24/08/2018;64,9;74,9;111,9;44,9
1180;VESTIDO;VE MARISE;VERAO 2019;17/08/2018;119,9;137,9;206,9;0
1181;VESTIDO;VE MARI;VERAO 2019;24/08/2018;119,9;137,9;206,9;83,9
1182;VESTIDO;VE MARISOL;VERAO 2019;27/09/2018;119,9;137,9;206,9;83,9
1183;VESTIDO;VE MARITA;VERAO 2019;05/09/2018;119,9;137,9;206,9;83,9
1184;VESTIDO;VE MARITANA;VERAO 2019;24/08/2018;119,9;137,9;206,9;83,9
1185;VESTIDO;VE MARITILA;VERAO 2019;24/08/2018;159,9;184,9;275,9;111,9
1186;MACACAO;MAC MARIZETE;VERAO 2019;23/08/2018;149,9;171,9;258,9;0
1187;VESTIDO;VE MARJOLENE;VERAO 2019;27/08/2018;119,9;137,9;206,9;83,9
1188;VESTIDO;VE MARLENE;VERAO 2019;30/08/2018;119,9;137,9;206,9;83,9
1189;BLUSA;BL MARLI;INVERNO 2018;15/10/2018;69,9;79,9;120,9;48,9
1190;CONJUNTO;CONJ MARILISA;VERAO 2019;31/08/2018;149,9;171,9;258,9;104,9
1190B;BLUSA;BL MARILISA;VERAO 2020;30/07/2019;64,9;74,9;111,9;0
1191;VESTIDO;VE MARLISE;VERAO 2019;06/09/2018;119,9;137,9;206,9;83,9
1192;VESTIDO;VE MARLITA;VERAO 2019;27/08/2018;119,9;137,9;206,9;83,9
1193;VESTIDO;VE MARQUESA;VERAO 2019;11/09/2018;119,9;137,9;206,9;83,9
1194;VESTIDO;VE MARSILIA;VERAO 2019;06/09/2018;119,9;137,9;206,9;83,9
1195;VESTIDO;VE MARTA;VERAO 2019;06/09/2018;169,9;194,9;293,9;118,9
1196;VESTIDO;VE MARTINA;VERAO 2019;29/10/2018;149,9;171,9;258,9;104,9
1197;VESTIDO;VE MARTINA;VERAO 2019;20/09/2018;119,9;137,9;206,9;83,9
1198;VESTIDO;VE MARVIA;VERAO 2019;13/09/2018;119,9;137,9;206,9;83,9
1199;BLUSA;BL MATILDA;VERAO 2019;13/09/2018;64,9;74,9;111,9;44,9
1200;VESTIDO;VE MATILDE;VERAO 2019;12/09/2018;119,9;137,9;206,9;83,9
1201;VESTIDO;VE MATROSA;VERAO 2019;19/09/2018;159,9;182,9;274,9;111,9
1202;MACACAO;MAC MAUDE;VERAO 2019;21/09/2018;149,9;171,9;258,9;104,9
1205;CONJUNTO;CONJ MAURA;VERAO 2019;25/09/2018;149,9;171,9;250,9;104,9
1206;VESTIDO;VE MAVILDE;VERAO 2019;05/10/2018;169,9;195,9;293,9;0
1207;CALCA;CAL MAVILIA;VERAO 2019;27/09/2018;89,9;103,9;154,9;62,9
1208;BLUSA;BL MAXIMA;VERAO 2019;13/09/2018;64,9;74,9;111,9;44,9
1211;CONJUNTO;CONJ MECILIA;VERAO 2019;02/10/2018;159,9;183,9;274,9;111,9
1212;VESTIDO;VE MEILINE;VERAO 2019;02/10/2018;119,9;137,9;206,9;0
1214;CONJUNTO;CONJ MEL;VERAO 2019;28/09/2018;149,9;171,9;258,9;104,9
1215;VESTIDO;VE MELANIA;VERAO 2019;05/10/2018;129,9;148,9;223,9;90,9
1216;VESTIDO;VE MELANIE;VERAO 2019;10/10/2018;119,9;137,9;206,9;83,9
1217;VESTIDO;VE MELINDA;VERAO 2019;26/10/2018;119,9;137,9;206,9;83,9
1218;VESTIDO;VE MELINA;VERAO 2019;05/10/2018;119,9;137,9;206,9;83,9
1219;MACACAO;MAC MELINDA;VERAO 2019;12/09/2018;139,9;160,9;240,9;97,9
1220;VESTIDO;VE MELISSA;VERAO 2019;13/11/2018;119,9;137,9;206,9;83,9
1223;CONJUNTO;CONJ MERCIA;VERAO 2019;16/10/2018;149,9;171,9;258,9;0
1224;VESTIDO;VE MERITA;VERAO 2019;19/10/2018;119,9;137,9;206,9;83,9
1225;SAIA;SA MIA;VERAO 2019;10/10/2018;79,9;91,9;137,9;55,9
1226;VESTIDO;VE. MICAELA;VERAO 2019;22/11/2018;129,9;148,9;224,9;103,9
1227;VESTIDO;VE MICHELE;VERAO 2019;01/11/2018;139,9;160,9;258,9;97,9
1230;CONJUNTO;CONJ MILA;VERAO 2019;20/10/2018;149,9;171,9;258,9;104,9
1230B;BLUSA;BL MILA;VERAO 2020;21/08/2019;64,9;74,9;0;44,9
1231;VESTIDO;VE MILAGRE;VERAO 2019;26/10/2018;119,9;137,9;206,9;0
1232;VESTIDO;VE MILAGRES;VERAO 2019;08/11/2018;149,9;171,9;258,9;104,9
1233;VESTIDO;VE MILENA;VERAO 2019;01/11/2018;139,9;160,9;240,9;97,9
1234;VESTIDO;VE MILENE;VERAO 2019;26/10/2018;119,9;137,9;206,9;83,9
1237;CONJUNTO;CONJ MIMOSA;VERAO 2019;26/10/2018;169,9;194,9;293,9;118,9
1240;CONJUNTO;CONJ MIRA;VERAO 2019;14/11/2018;169,9;194,9;293,9;118,9
1241;VESTIDO;VE MIREIE;VERAO 2019;26/10/2018;169,9;195,9;293,9;118,9
1242;VESTIDO;VE MIRELA;VERAO 2019;14/11/2018;119,9;137,9;172,9;83,9
1243;VESTIDO;VE MIRIAM;VERAO 2019;08/11/2018;149,9;171,9;258,9;104,9
1244;VESTIDO;VE MIRTILA;VERAO 2019;12/11/2018;119,9;137,9;206,9;104,9
1245;VESTIDO;VE MIRTO;VERAO 2019;12/11/2018;119,9;137,9;206,9;83,9
1246;VESTIDO;VE MODESTA;VERAO 2019;22/11/2018;149,9;171,9;258,9;119,9
1247;VESTIDO;VE MONIA;INVERNO 2019;07/12/2018;139,9;160,9;240,9;111,9
1248;VESTIDO;VE MONICA;VERAO 2019;22/11/2018;119,9;137,9;206,9;83,9
1249;VESTIDO;VE MORGADO;VERAO 2019;27/11/2018;159,9;183,9;274,9;111,9
1250;MACACAO;MAC MORGIANA;VERAO 2019;23/11/2018;149,9;171,9;258,9;104,9
1251;VESTIDO;VE MORIAN;VERAO 2019;05/12/2018;119,9;137,9;258,9;0
1252;VESTIDO;VE MOURANA;VERAO 2019;22/11/2018;119,9;137,9;206,9;83,9
1253;VESTIDO;VE MUNA;INVERNO 2019;21/01/2019;139,9;160,9;240,9;111,9
1255;CONJUNTO;CONJ MURIELA;VERAO 2019;29/11/2018;149,9;171,9;258,9;119,9
1256;VESTIDO;VE NAMA;VERAO 2018;07/01/2019;99,9;114,9;171,9;79,9
1257;VESTIDO;VE NADJA;VERAO 2019;30/11/2018;119,9;137,9;206,9;95,9
1258;VESTIDO;VE NADIA;VERAO 2019;04/12/2018;119,9;137,9;206,9;95,9
1259;VESTIDO;VE NADINA;INVERNO 2019;07/12/2018;119,9;137,9;206,9;95,9
1260;CONJUNTO;CONJ  MIRANDA;VERAO 2019;14/11/2018;169,9;194,9;293,9;135,9
1261;VESTIDO;VE NADINE;INVERNO 2019;11/12/2018;119,9;137,9;206,9;95,9
1262;VESTIDO;VE NAIARA;INVERNO 2019;15/12/2018;119,9;137,9;206,9;95,9
1263;VESTIDO;VE NAIDA;INVERNO 2019;18/12/2018;119,9;137,9;206,9;0
1264;SAIA;SA NAIDE;VERAO 2019;07/12/2018;79,9;91,9;137,9;0
1265;VESTIDO;VE NAIL;INVERNO 2019;26/01/2019;119,9;137,9;206,9;95,9
1268;CONJUNTO;CONJ NAIR;INVERNO 2019;10/01/2019;149,9;171,9;258,9;119,9
1269;CONJUNTO;CONJ NALI;INVERNO 2019;14/01/2019;159,9;183,9;275,9;0
1270;VESTIDO;VE NALINI;VERAO 2019;09/01/2019;119,9;137,9;206,9;95,9
1271;CALCA;CAL NAMI;INVERNO 2019;18/12/2018;89,9;103,9;154,9;0
1272;VESTIDO;VE NANCE;INVERNO 2019;26/01/2019;119,9;137,9;206,9;95,9
1273;CONJUNTO;CONJ NANCY;INVERNO 2019;10/01/2019;149,9;171,9;258,9;119,9
1274;VESTIDO;VE NANETE;INVERNO 2019;14/01/2019;119,9;137,9;206,9;0
1275;VESTIDO;VE NANINA;INVERNO 2019;17/01/2019;119,9;137,9;206,9;95,9
1276;MACACAO;MAC NARA;INVERNO 2019;15/02/2019;149,9;171,9;258,9;119,9
1277;CONJUNTO;CONJ NARAIANA;INVERNO 2019;17/01/2019;159,9;183,9;275,9;0
1278;VESTIDO;VE NARCISA;INVERNO 2019;28/01/2019;119,9;137,9;206,9;95,9
1279;VESTIDO;VE NATACHA;INVERNO 2019;25/02/2019;119,9;137,9;206,9;95,9
1280;VESTIDO;VE NATALIA;INVERNO 2019;31/01/2019;119,9;137,9;206,9;95,9
1281;VESTIDO;VE NATALINA;INVERNO 2019;28/01/2019;119,9;137,9;206,9;95,9
1282;MACACAO;MAC NATANAELA;INVERNO 2019;11/02/2019;149,9;171,9;258,9;119,9
1283;MACACAO;MAC NATERCIA;INVERNO 2019;15/02/2019;149,9;171,9;258,9;119,9
1286;CONJUNTO;CONJ NAZARE;INVERNO 2019;20/02/2019;149,9;171,9;258,9;119,9
1287;VESTIDO;VE NAZARIA;INVERNO 2019;31/01/2019;119,9;137,9;206,9;95,9
1288;VESTIDO;VE GAVIA;INVERNO 2019;28/02/2019;119,9;137,9;206,9;95,9
1289;CAMISA;CAM NAIDE;INVERNO 2019;23/03/2019;89,9;103,9;155,9;0
1290;VESTIDO;VE NEIREDE;INVERNO 2019;20/03/2019;119,9;137,9;206,9;95,9
1291;VESTIDO;VE NEISE;INVERNO 2019;21/02/2019;129,9;148,9;223,9;103,9
1292;VESTIDO;VE NEIZA;VERAO 2019;08/03/2019;119,9;137,9;204,9;95,9
1293;VESTIDO;VE NELI;INVERNO 2019;14/02/2019;119,9;137,9;206,9;95,9
1294;VESTIDO;VE NELIA;INVERNO 2019;20/03/2019;129,9;148,9;223,9;103,9
1295;VESTIDO;VE NELMA;INVERNO 2019;14/03/2019;119,9;137,9;206,9;95,9
1296;VESTIDO;VE NELSA;INVERNO 2019;16/02/2019;119,9;137,9;206,9;0
1297;VESTIDO;VE NELY;INVERNO 2019;09/03/2019;119,9;137,9;206,9;95,9
1298;VESTIDO;VE NEOTERA;INVERNO 2019;25/02/2019;119,9;137,9;206,9;95,9
1301;CONJUNTO;CONJ NELIZA;INVERNO 2019;08/03/2019;149,9;171,9;258,9;119,9
1302;VESTIDO;VE NICANDRA;VERAO 2019;06/03/2019;119,9;137,9;189,9;95,9
1303;MACACAO;MAC NICE;INVERNO 2019;29/03/2019;159,9;182,9;274,9;127,9
1304;VESTIDO;VE NICEIA;INVERNO 2019;03/04/2019;119,9;137,9;204,9;95,9
1305;VESTIDO;VE NICIA;INVERNO 2019;22/03/2019;119,9;137,9;206,9;95,9
1308;CONJUNTO;CONJ NICOLINA;INVERNO 2019;14/03/2019;159,9;182,9;275,9;127,9
1309;VESTIDO;VE NIDIA;INVERNO 2019;11/03/2019;119,9;137,9;206,9;95,9
1310;VESTIDO;VE HUMAITA;INVERNO 2019;04/04/2019;119,9;137,9;206,9;95,9
1311;SAIA;SAIA NILCE;INVERNO 2019;22/03/2019;89,9;103,9;154,9;71,9
1312;VESTIDO;VE NILDA;INVERNO 2019;09/04/2019;119,9;137,9;206,9;0
1313;VESTIDO;VE NILIA;INVERNO 2019;09/04/2019;129,9;148,9;223,9;0
1314;MACACAO;MAC NILSA;INVERNO 2019;22/03/2019;149,9;171,9;258,9;119,9
1315;VESTIDO;VE NINA;VERAO 2019;09/03/2019;119,9;137,9;206,9;95,9
1316;VESTIDO;VE NINFA;INVERNO 2019;04/04/2019;129,9;148,9;223,9;0
1319;CONJUNTO;CONJ NISE;INVERNO 2019;27/03/2019;149,9;171,9;258,9;119,9
1320;CALCA;CAL NISIA;INVERNO 2019;18/04/2019;89,9;102,9;154,9;0
1321;VESTIDO;VE NIVALDA;INVERNO 2019;26/04/2019;119,9;137,9;206,9;0
1322;VESTIDO;VE NOA;INVERNO 2019;17/04/2019;149,9;172;259;0
1323;VESTIDO;VE NOAME;INVERNO 2019;17/04/2019;119,9;137,9;206,9;95,9
1326;CONJUNTO;CONJ NOEMI;VERAO 2020;14/05/2019;159,9;182,9;275,9;0
1327;BLUSA;BL NOEMIA;;24/05/2019;64,9;74,9;129,9;0
1329;CONJUNTO;CONJ NORMA;VERAO 2020;08/05/2019;149,9;171,9;258,9;0
1330;VESTIDO;SA NUBIA;INVERNO 2019;12/04/2019;59,9;68,9;102,9;0
1333;CONJUNTO;CONJ NURIA;VERAO 2019;23/04/2019;159,9;183,9;274,9;0
1334;BLUSA;BL OBDULIA;VERAO 2020;19/12/2019;69,9;79,9;119,9;0
1335;SAIA;SA OCEANA;VERAO 2020;19/12/2019;79,9;91,9;137,9;0
1336;CONJUNTO;CONJ OCILIA;VERAO 2020;09/05/2019;159,9;182,9;275,9;127,9
1339;CONJUNTO;CONJ ODETE;VERAO 2020;27/05/2019;149,9;171,9;257,9;0
1340;VESTIDO;VE ODILIA;VERAO 2020;28/05/2019;119,9;137,9;206,9;0
1341;SAIA;SA OFELIA;VERAO 2020;19/12/2019;79,9;91,9;137,9;0
1342;BLUSA;BL OFALIA;VERAO 2020;19/12/2019;64,9;74,9;111,9;0
1343;CONJUNTO;CONJ OLGA;VERAO 2019;26/04/2019;149,9;171,9;258,9;0
1346;CONJUNTO;CONJ OLIVIA;VERAO 2020;07/05/2019;159,9;183,9;275,9;0
1346B;BLUSA;BL OLIVIA;;12/08/2020;49,9;49,9;0;0
1346S;SAIA;SA OLIVIA;;24/08/2020;69,9;0;0;0
1347;VESTIDO;VE OMARA;VERAO 2020;29/05/2019;119,9;137,9;206,9;95,9
1350;CONJUNTO;CONJ ONELIA;VERAO 2020;09/05/2019;149,9;171,9;258,9;0
1351;VESTIDO;VE ORIANA;VERAO 2020;09/05/2019;119,9;137,9;206,9;95,9
1352;VESTIDO;VE ORIETA;INVERNO 2019;03/05/2019;119,9;137,9;206,9;0
1355;CONJUNTO;CONJ ORNELA;VERAO 2020;10/05/2019;159,9;182,9;275,9;0
1356;CALCA;CAL ORQUIDEA;VERAO 2020;24/05/2019;89,9;103,9;154,9;0
1357;MACACAO;MAC OSCARINA;VERAO 2020;12/06/2019;149,9;171,9;258,9;0
1358;CALCA;CAL OSVALDO;VERAO 2020;30/05/2019;89,9;102,9;154,9;0
1359;VESTIDO;VE OSVALDINA;VERAO 2020;24/06/2019;129,9;148,9;223,9;0
1360;SAIA;SA OTELINA;VERAO 2020;07/06/2019;89,9;103,9;155,9;0
1361;BLUSA;BL OTELINDA;VERAO 2020;18/05/2019;64,9;74,9;111,9;0
1362;CONJUNTO;CONJ OTILINA;VERAO 2020;28/05/2019;149,9;171,9;258,9;0
1363;BLUSA;BL OTILIA;VERAO 2020;05/06/2019;64,9;74,9;111,9;0
1364;VESTIDO;VE OUREANA;VERAO 2020;26/06/2019;119,9;137,9;206,9;0
1365;BLUSA;BL PALMIRA;VERAO 2020;14/06/2019;69,9;79,9;119,9;0
1366;SAIA;SA PALOMA;VERAO 2020;11/06/2019;79,9;90,9;137,9;0
1367;VESTIDO;VE PAMELA;VERAO 2020;10/06/2019;119,9;137,9;197,9;0
1368;VESTIDO;VE PAPOILA;VERAO 2020;21/06/2019;129,9;148,9;223,9;0
1369;SAIA;SA PARAISO;VERAO 2020;02/07/2019;74,9;86,9;129,9;0
1370;CALCA;CAL PANDORA;VERAO 2020;21/06/2019;79,9;91,9;137,9;0
1370P;CALCA;CAL PANDORA;INVERNO 2020;27/02/2020;94,9;137,9;189,9;0
1371;VESTIDO;VE PASCUALINA;VERAO 2020;11/07/2019;119,9;137,9;206,9;0
1372;VESTIDO;VE PATROCINIA;VERAO 2020;21/06/2019;129,9;148,9;223,9;0
1373;CAMISA;CAM PAULA;VERAO 2020;29/06/2019;79,9;91,9;137,9;0
1374;VESTIDO;VE PATRICIA;VERAO 2020;11/06/2019;119,9;137,9;206,9;0
1377;CONJUNTO;CONJ PAZ;VERAO 2020;04/07/2019;149,9;171,9;258,9;0
1377B;BLUSA;BL PAZ;INVERNO 2020;09/07/2020;49,9;58,9;99,8;0
1377S;SAIA;SAIA MALU;INVERNO 2020;22/10/2020;79,9;91,9;0;159,8
1377S;SAIA;SAIA MALU;INVERNO 2020;15/12/2020;79,9;91,9;0;159,8
1378;VESTIDO;VE PEGUI;VERAO 2020;06/07/2019;119,9;137,9;206,9;0
1379;CALCA;CAL PENELOPE;VERAO 2020;15/07/2019;79,9;91,9;137,9;0
1380;MACACAO;MAC PERLA;VERAO 2020;08/08/2019;149,9;171,9;258,9;0
1381;VESTIDO;VE PERPETUA;VERAO 2020;26/07/2019;129,9;149,9;259,9;0
1382;MACACAO;MAC PETA;VERAO 2020;28/06/2019;149,9;171,9;258,9;0
1383;VESTIDO;VE PETRA;VERAO 2020;16/07/2019;139,9;160,9;240,9;0
1384;CONJUNTO;CONJ PEI;VERAO 2020;28/06/2019;149,9;171,9;258,9;0
1385;MACACAO;MAC PIA;VERAO 2020;25/07/2019;149,9;171,9;258,9;0
1388;CONJUNTO;CONJ PLINIA;VERAO 2020;15/08/2019;149,9;171,9;258,9;0
1390;VESTIDO;VE PUREZA;VERAO 2020;18/07/2019;119,9;137,9;206,9;0
1391;MACACAO;MAC PORCIANA;VERAO 2020;11/07/2019;159,9;183,9;274,9;0
1392;CONJUNTO;CONJ PRECILIA;VERAO 2020;13/07/2019;149,9;171,9;258,9;0
1393;CALCA;CAL PRECIOSA;VERAO 2020;05/07/2019;89,9;102,9;154,9;0
1397;CONJUNTO;CONJ PRISCILA;VERAO 2020;12/07/2019;149,9;171,9;258,9;0
1399;BLUSA;BL PURIFICACAO;VERAO 2020;18/07/2019;59,9;68,9;102,9;0
1402;CONJUNTO;CONJ PETULA;VERAO 2020;25/07/2019;149,9;171,9;0;0
1403;VESTIDO;VE QUARESMA;VERAO 2020;19/08/2019;119,9;137,9;171,9;0
1406;CONJUNTO;CONJ QUIRINA;VERAO 2020;26/07/2019;149,9;171,9;258,9;0
1407;CALCA;CAL QUITERIA;VERAO 2020;15/08/2019;89,9;102,9;154,9;0
1408;SAIA;SA RADJA;VERAO 2020;30/07/2019;79,9;91,9;137,9;0
1409;VESTIDO;VE RAFAELA;VERAO 2020;30/07/2019;129,9;149,9;224,9;0
1410;VESTIDO;VE RAGENDRA;VERAO 2020;02/08/2019;119,9;137,9;206,9;0
1411;BLUSA;BL RAISSA;VERAO 2020;02/08/2019;64,9;74,9;111,9;0
1412;VESTIDO;VE RAMA;VERAO 2020;17/08/2019;119,9;137,9;197,9;0
1413;MACACAO;MAC RANIA;VERAO 2020;29/07/2019;139,9;160,9;240,9;0
1414;VESTIDO;VE RAQUEL;VERAO 2020;16/08/2019;119,9;137,9;206,9;0
1415;VESTIDO;VE RAQUELINA;VERAO 2020;13/09/2019;119,9;137,9;206,9;0
1416;BLUSA;BL RAQUELINA;VERAO 2020;22/08/2019;69,9;79,9;119,9;0
1417;VESTIDO;VE REBECA;VERAO 2020;21/08/2019;139,9;159,9;240,9;0
1418;SAIA;SA REGINA;VERAO 2020;10/09/2019;79,9;91,9;137,9;0
1419;VESTIDO;VE REINA;VERAO 2020;02/08/2019;119,9;137,9;206,9;0
1420;VESTIDO;VE REINALDA;VERAO 2020;09/08/2019;119,9;137,9;197,9;0
1421;VESTIDO;VE RENATA;VERAO 2020;23/08/2019;119,9;137,9;205,9;0
1422;VESTIDO;VE RIANA;VERAO 2020;17/08/2019;119,9;137,9;171,9;0
1423;VESTIDO;VE RICARDA;VERAO 2020;16/08/2019;139,9;160,9;240,9;0
1424;VESTIDO;VE RICARDINA;VERAO 2020;28/08/2019;139,9;160,9;240,9;0
1425;VESTIDO;VE RITA;VERAO 2020;27/08/2019;149,9;171,9;258,9;0
1426;VESTIDO;VE RIVA;VERAO 2020;03/09/2019;139,9;159,9;240,9;0
1427;VESTIDO;VE RIVCA;VERAO 2020;12/09/2019;139,9;159,9;240,9;0
1428;VESTIDO;VE ROANA;VERAO 2020;28/08/2019;139,9;160,9;240,9;0
1429;VESTIDO;VE ROBERTA;VERAO 2020;27/08/2019;129,9;148,9;223,9;0
1430;SAIA;SA RODRIGA;VERAO 2020;30/08/2019;79,9;91,9;137,9;0
1431;BLUSA;BL ROENA;VERAO 2020;30/08/2019;69,9;79,9;119,9;0
1432;VESTIDO;VE ROMANA;VERAO 2020;04/09/2019;149,9;171,9;258,9;0
1433;VESTIDO;VE ROMANEIA;VERAO 2020;04/09/2019;129,9;148,9;223,9;0
1434;VESTIDO;VE ROMEIA;VERAO 2020;09/09/2019;119,9;137,9;206,9;0
1437;CONJUNTO;CONJ ROMULA;VERAO 2020;14/09/2019;149,9;171,9;258,9;0
1438;VESTIDO;VE RONDINA;VERAO 2020;17/09/2019;119,9;137,9;171,9;0
1439;VESTIDO;VE RAQUELINA;VERAO 2020;01/10/2019;149,9;171,9;258,9;0
1440;VESTIDO;VE ROSA;VERAO 2020;21/09/2019;129,9;148,9;223,9;0
1441;VESTIDO;VE ROSALIA;VERAO 2020;19/09/2019;119,9;137,9;171,9;0
1442;VESTIDO;VE ROSALINA;VERAO 2020;01/10/2019;119,9;137,9;206,9;0
1443;VESTIDO;VE ROSALINDA;VERAO 2020;27/09/2019;129,9;148,9;223,9;0
1444;VESTIDO;VE ROSAMAX;VERAO 2020;01/10/2019;149,9;171,9;258,9;0
1445;BLUSA;BL ROSANA;VERAO 2020;12/09/2019;89,9;102,9;154,9;0
1446;VESTIDO;VE ROSANDRA;VERAO 2020;30/09/2019;129,9;148,9;223,9;0
1447;BLUSA;BL ROSANETE;VERAO 2020;17/10/2019;64,9;74,9;111,9;0
1448;VESTIDO;VE ROSARINHO;VERAO 2020;08/10/2019;149,9;171,9;258,9;0
1449;VESTIDO;VE ROSARIO;VERAO 2020;21/09/2019;119,9;137,9;171,9;0
1450;VESTIDO;VE ROSAURA;VERAO 2020;11/10/2019;119,9;137,9;206,9;0
1453;CONJUNTO;CONJ ROSELIA;VERAO 2020;07/11/2019;159,9;183,9;275,9;0
1454;VESTIDO;VE ROSINA;VERAO 2020;14/11/2019;129,9;148,9;223,9;0
1455;VESTIDO;VE ROSITA;VERAO 2020;18/10/2019;139,9;160,9;240,9;0
1456;VESTIDO;VE RUBIA;VERAO 2020;15/10/2019;119,9;137,9;206,9;0
1457;SAIA;SA RUBY;VERAO 2020;05/10/2019;99,9;114,9;171,9;0
1458;VESTIDO;VE RUFINO;VERAO 2020;22/10/2019;129,9;148,9;223,9;0
1459;VESTIDO;VE RUTE;VERAO 2020;08/10/2019;119,9;137,9;206,9;0
1460;VESTIDO;VE RUTH;VERAO 2020;18/10/2019;119,9;137,9;171,9;0
1461;VESTIDO;VE SABRINA;VERAO 2020;30/11/2019;129,9;148,9;223,9;0
1462;VESTIDO;VE SABRINA;INVERNO 2020;19/12/2019;149,9;171,9;258,9;0
1465;1465;CONJ SAFIRA;VERAO 2020;24/10/2019;149,9;171,9;258,9;0
1466;VESTIDO;VE SALI;VERAO 2020;05/11/2019;149,9;172,9;258,9;0
1467;MACACAO;MAC SALIMA;VERAO 2020;31/10/2019;129,9;149,9;224,9;0
1468;VESTIDO;VE SALMA;VERAO 2020;29/10/2019;119,9;137,9;172,9;0
1469;VESTIDO;VE SALOME;VERAO 2020;22/10/2019;119,9;137,9;206,9;0
1470;SAIA;SA SALOMITE;VERAO 2020;29/10/2019;99,9;114,9;169,9;0
1471;VESTIDO;VE SALVADORA;VERAO 2020;18/10/2019;149,9;171,9;258,9;0
1472;VESTIDO;VE SALUQUIA;VERAO 2020;08/11/2019;129,9;148,9;223,9;0
1473;VESTIDO;VE SALVINA;VERAO 2020;05/12/2019;119,9;137,9;206,9;0
1474;VESTIDO;VE SAMANTA;VERAO 2020;22/11/2019;119,9;137,9;206,9;0
1475;VESTIDO;VE SAMARA;INVERNO 2020;16/12/2019;139,9;160,9;240,9;0
1476;VESTIDO;VE SAMIRA;INVERNO 2020;11/12/2019;144,9;166,9;289,8;0
1477;VESTIDO;VE SACHA;VERAO 2020;12/11/2019;129,9;148,9;223,9;0
1478;VESTIDO;VE SANCIA;VERAO 2020;14/11/2019;159,9;183,9;275,9;0
1479;VESTIDO;VE SANDRA;VERAO 2020;13/11/2019;129,9;148,9;223,9;0
1480;BLUSA;BL SANDRINA;VERAO 2020;05/11/2019;69,9;79,9;119,9;0
1481;BLUSA;BL SANTA;VERAO 2020;05/11/2019;74,9;86,9;129,9;0
1482;VESTIDO;VE SANTANA;VERAO 2020;27/11/2019;139,9;159,9;241,9;0
1483;VESTIDO;VE SARINA;INVERNO 2020;05/02/2020;139,9;160,9;279,8;0
1484;VESTIDO;VE SASSIA;INVERNO 2020;10/12/2019;139,9;160,9;240,9;0
1485;VESTIDO;VE SATIA;VERAO 2020;03/12/2019;139,9;159,9;241,9;0
1486;VESTIDO;VE SATIRA;INVERNO 2020;13/01/2020;129,9;148,9;223,9;0
1487;CALCA;CAL SAULA;INVERNO 2020;24/01/2020;99,9;114,9;172,9;0
1488;VESTIDO;VE SAULINA;INVERNO 2020;06/01/2020;139,9;160,9;240,9;0
1489;VESTIDO;VE SEBASTIANA;INVERNO 2020;10/01/2020;129,9;148,9;223,9;0
